2026-07-09 20:18:40 [INFO    ] GUI started — PRJN26-141 Cloud Forensics Tool
2026-07-09 20:19:04 [INFO    ] Scanning directory: C:\Users\rinsh\Downloads\Telegram Desktop
2026-07-09 20:19:04 [INFO    ] Scan complete — 0 file(s) collected from 'C:\Users\rinsh\Downloads\Telegram Desktop'
2026-07-09 20:20:31 [DEBUG   ] Scanned [      1283 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\logger_config.py
2026-07-09 20:20:31 [DEBUG   ] Scanned [     16768 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\report_generator.py
2026-07-09 20:20:31 [DEBUG   ] Scanned [       329 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\requirements.txt
2026-07-09 20:20:31 [DEBUG   ] Scanned [      3531 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\scanner.py
2026-07-09 20:20:31 [DEBUG   ] Scanned [      5257 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_Telegram Desktop.json
2026-07-09 20:20:31 [DEBUG   ] Scanned [     21775 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_cloud-forensics-energy.json
2026-07-09 20:20:31 [DEBUG   ] Scanned [      2273 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_cloud-forensics-energy_cloud-forensics-energy_reports.json
2026-07-09 20:20:32 [DEBUG   ] Scanned [       198 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_cloud-forensics-energy_cloud-forensics-energy_sample_energy_data.json
2026-07-09 20:20:32 [DEBUG   ] Scanned [      9295 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_OneDrive_Desktop_coursera.json
2026-07-09 20:20:32 [DEBUG   ] Scanned [       205 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_shamil_Desktop_collage PT with id_PRJN26-141_cloud-forensics-energy_sample_energy_data.json
2026-07-09 20:20:32 [DEBUG   ] Scanned [   5620953 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_shamil_Desktop_flutter.json
2026-07-09 20:20:32 [DEBUG   ] Scanned [    888101 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_shamil_Desktop_hey_meat.json
2026-07-09 20:20:32 [DEBUG   ] Scanned [       129 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_xampp_htdocs_rinshad.json
2026-07-09 20:20:32 [DEBUG   ] Scanned [      4997 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\evidence_report_2026-04-07_003205.csv
2026-07-09 20:20:32 [DEBUG   ] Scanned [      4997 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\evidence_report_2026-04-07_003305.csv
2026-07-09 20:20:32 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\evidence_report_2026-04-16_192549.csv
2026-07-09 20:20:32 [DEBUG   ] Scanned [     14447 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\forensic_dashboard_2026-04-07_003205.html
2026-07-09 20:20:32 [DEBUG   ] Scanned [     14447 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\forensic_dashboard_2026-04-07_003305.html
2026-07-09 20:20:32 [DEBUG   ] Scanned [      8315 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\forensic_dashboard_2026-04-16_192549.html
2026-07-09 20:20:32 [INFO    ] Scan complete — 92 file(s) collected from 'C:\Users\rinsh\OneDrive\Desktop\coursera'
2026-07-09 20:20:32 [INFO    ] Baseline saved → baselines\baseline_C_Users_rinsh_OneDrive_Desktop_coursera.json  (92 files indexed)
2026-07-09 20:20:34 [INFO    ] Scanning directory: C:\Users\rinsh\OneDrive\Desktop\coursera
2026-07-09 20:20:34 [DEBUG   ] Scanned [    310138 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 10.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    307399 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 11.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    291844 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 12.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    295524 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 13.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    323656 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 14.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    314352 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 15.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    314352 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 16.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    289564 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 17.pdf
